,timeslice,region,installed,technology,year,agent,category,sector,emission_costs
1785,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply1,2055,A1,newcapa,gas,0.00000000000
1786,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply2,2055,A1,newcapa,gas,0.00000000000
1787,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply3,2055,A1,newcapa,gas,0.00000000000
1788,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply1,2055,A1,newcapa,gas,0.00000000000
1789,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply2,2055,A1,newcapa,gas,0.00000000000
1790,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply3,2055,A1,newcapa,gas,0.00000000000
1791,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2055,A1,newcapa,gas,0.00000000000
1792,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2055,A1,newcapa,gas,0.00000000000
1793,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply2,2055,A1,newcapa,gas,0.00000000000
1794,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply3,2055,A1,newcapa,gas,0.00000000000
1795,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2055,A1,newcapa,gas,0.00000000000
1796,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2055,A1,newcapa,gas,0.00000000000
1797,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply2,2055,A1,newcapa,gas,0.00000000000
1798,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply1,2055,A1,newcapa,gas,0.00000000000
1799,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply2,2055,A1,newcapa,gas,0.00000000000
1800,"('all-year', 'all-week', 'late-peak')",R1,2040,gassupply3,2055,A1,newcapa,gas,0.00000000000
1801,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply1,2055,A1,newcapa,gas,0.00000000000
1802,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply2,2055,A1,newcapa,gas,0.00000000000
1803,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply3,2055,A1,newcapa,gas,0.00000000000
1804,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply1,2055,A1,newcapa,gas,0.00000000000
1805,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply2,2055,A1,newcapa,gas,0.00000000000
1806,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply3,2055,A1,newcapa,gas,0.00000000000
1807,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2055,A1,newcapa,gas,0.00000000000
1808,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2055,A1,newcapa,gas,0.00000000000
1809,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply2,2055,A1,newcapa,gas,0.00000000000
1810,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply3,2055,A1,newcapa,gas,0.00000000000
1811,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2055,A1,newcapa,gas,0.00000000000
1812,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2055,A1,newcapa,gas,0.00000000000
1813,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply2,2055,A1,newcapa,gas,0.00000000000
1814,"('all-year', 'all-week', 'evening')",R1,2040,gassupply1,2055,A1,newcapa,gas,0.00000000000
1815,"('all-year', 'all-week', 'evening')",R1,2040,gassupply2,2055,A1,newcapa,gas,0.00000000000
1816,"('all-year', 'all-week', 'evening')",R1,2040,gassupply3,2055,A1,newcapa,gas,0.00000000000
1817,"('all-year', 'all-week', 'evening')",R1,2045,gassupply1,2055,A1,newcapa,gas,0.00000000000
1818,"('all-year', 'all-week', 'evening')",R1,2045,gassupply2,2055,A1,newcapa,gas,0.00000000000
1819,"('all-year', 'all-week', 'evening')",R1,2045,gassupply3,2055,A1,newcapa,gas,0.00000000000
1820,"('all-year', 'all-week', 'evening')",R1,2050,gassupply1,2055,A1,newcapa,gas,0.00000000000
1821,"('all-year', 'all-week', 'evening')",R1,2050,gassupply2,2055,A1,newcapa,gas,0.00000000000
1822,"('all-year', 'all-week', 'evening')",R1,2050,gassupply3,2055,A1,newcapa,gas,0.00000000000
1823,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2055,A1,newcapa,gas,0.00000000000
1824,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2055,A1,newcapa,gas,0.00000000000
1825,"('all-year', 'all-week', 'evening')",R1,2030,gassupply2,2055,A1,newcapa,gas,0.00000000000
1826,"('all-year', 'all-week', 'evening')",R1,2030,gassupply3,2055,A1,newcapa,gas,0.00000000000
1827,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2055,A1,newcapa,gas,0.00000000000
1828,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2055,A1,newcapa,gas,0.00000000000
1829,"('all-year', 'all-week', 'evening')",R1,2020,gassupply2,2055,A1,newcapa,gas,0.00000000000
1830,"('all-year', 'all-week', 'night')",R1,2045,gassupply1,2055,A1,retrofit,gas,0.00088697009
1831,"('all-year', 'all-week', 'night')",R1,2045,gassupply2,2055,A1,retrofit,gas,0.00005151343
1832,"('all-year', 'all-week', 'night')",R1,2045,gassupply3,2055,A1,retrofit,gas,0.00152546903
1833,"('all-year', 'all-week', 'night')",R1,2050,gassupply1,2055,A1,retrofit,gas,0.00006489491
1834,"('all-year', 'all-week', 'night')",R1,2050,gassupply2,2055,A1,retrofit,gas,0.00003605940
1835,"('all-year', 'all-week', 'night')",R1,2050,gassupply3,2055,A1,retrofit,gas,0.00106782832
1836,"('all-year', 'all-week', 'night')",R1,2055,gassupply1,2055,A1,retrofit,gas,0.00000000000
1837,"('all-year', 'all-week', 'night')",R1,2055,gassupply2,2055,A1,retrofit,gas,0.00000000000
1838,"('all-year', 'all-week', 'night')",R1,2055,gassupply3,2055,A1,retrofit,gas,0.00000000000
1839,"('all-year', 'all-week', 'morning')",R1,2045,gassupply1,2055,A1,retrofit,gas,0.00133045514
1840,"('all-year', 'all-week', 'morning')",R1,2045,gassupply2,2055,A1,retrofit,gas,0.00007727015
1841,"('all-year', 'all-week', 'morning')",R1,2045,gassupply3,2055,A1,retrofit,gas,0.00228820355
1842,"('all-year', 'all-week', 'morning')",R1,2050,gassupply1,2055,A1,retrofit,gas,0.00009734236
1843,"('all-year', 'all-week', 'morning')",R1,2050,gassupply2,2055,A1,retrofit,gas,0.00005408910
1844,"('all-year', 'all-week', 'morning')",R1,2050,gassupply3,2055,A1,retrofit,gas,0.00160174249
1845,"('all-year', 'all-week', 'morning')",R1,2055,gassupply1,2055,A1,retrofit,gas,0.00000000000
1846,"('all-year', 'all-week', 'morning')",R1,2055,gassupply2,2055,A1,retrofit,gas,0.00000000000
1847,"('all-year', 'all-week', 'morning')",R1,2055,gassupply3,2055,A1,retrofit,gas,0.00000000000
1848,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply1,2055,A1,retrofit,gas,0.00088697009
1849,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply2,2055,A1,retrofit,gas,0.00005151343
1850,"('all-year', 'all-week', 'afternoon')",R1,2045,gassupply3,2055,A1,retrofit,gas,0.00152546903
1851,"('all-year', 'all-week', 'afternoon')",R1,2050,gassupply1,2055,A1,retrofit,gas,0.00006489491
1852,"('all-year', 'all-week', 'afternoon')",R1,2050,gassupply2,2055,A1,retrofit,gas,0.00003605940
1853,"('all-year', 'all-week', 'afternoon')",R1,2050,gassupply3,2055,A1,retrofit,gas,0.00106782832
1854,"('all-year', 'all-week', 'afternoon')",R1,2055,gassupply1,2055,A1,retrofit,gas,0.00000000000
1855,"('all-year', 'all-week', 'afternoon')",R1,2055,gassupply2,2055,A1,retrofit,gas,0.00000000000
1856,"('all-year', 'all-week', 'afternoon')",R1,2055,gassupply3,2055,A1,retrofit,gas,0.00000000000
1857,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply1,2055,A1,retrofit,gas,0.00133045514
1858,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply2,2055,A1,retrofit,gas,0.00007727015
1859,"('all-year', 'all-week', 'early-peak')",R1,2045,gassupply3,2055,A1,retrofit,gas,0.00228820355
1860,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply1,2055,A1,retrofit,gas,0.00009734236
1861,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply2,2055,A1,retrofit,gas,0.00005408910
1862,"('all-year', 'all-week', 'early-peak')",R1,2050,gassupply3,2055,A1,retrofit,gas,0.00160174249
1863,"('all-year', 'all-week', 'early-peak')",R1,2055,gassupply1,2055,A1,retrofit,gas,0.00000000000
1864,"('all-year', 'all-week', 'early-peak')",R1,2055,gassupply2,2055,A1,retrofit,gas,0.00000000000
1865,"('all-year', 'all-week', 'early-peak')",R1,2055,gassupply3,2055,A1,retrofit,gas,0.00000000000
1866,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply1,2055,A1,retrofit,gas,0.00266091028
1867,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply2,2055,A1,retrofit,gas,0.00015454030
1868,"('all-year', 'all-week', 'late-peak')",R1,2045,gassupply3,2055,A1,retrofit,gas,0.00457640710
1869,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply1,2055,A1,retrofit,gas,0.00019468472
1870,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply2,2055,A1,retrofit,gas,0.00010817821
1871,"('all-year', 'all-week', 'late-peak')",R1,2050,gassupply3,2055,A1,retrofit,gas,0.00320348497
1872,"('all-year', 'all-week', 'late-peak')",R1,2055,gassupply1,2055,A1,retrofit,gas,0.00000000000
1873,"('all-year', 'all-week', 'late-peak')",R1,2055,gassupply2,2055,A1,retrofit,gas,0.00000000000
1874,"('all-year', 'all-week', 'late-peak')",R1,2055,gassupply3,2055,A1,retrofit,gas,0.00000000000
1875,"('all-year', 'all-week', 'evening')",R1,2045,gassupply1,2055,A1,retrofit,gas,0.00177394018
1876,"('all-year', 'all-week', 'evening')",R1,2045,gassupply2,2055,A1,retrofit,gas,0.00010302686
1877,"('all-year', 'all-week', 'evening')",R1,2045,gassupply3,2055,A1,retrofit,gas,0.00305093807
1878,"('all-year', 'all-week', 'evening')",R1,2050,gassupply1,2055,A1,retrofit,gas,0.00012978981
1879,"('all-year', 'all-week', 'evening')",R1,2050,gassupply2,2055,A1,retrofit,gas,0.00007211880
1880,"('all-year', 'all-week', 'evening')",R1,2050,gassupply3,2055,A1,retrofit,gas,0.00213565665
1881,"('all-year', 'all-week', 'evening')",R1,2055,gassupply1,2055,A1,retrofit,gas,0.00000000000
1882,"('all-year', 'all-week', 'evening')",R1,2055,gassupply2,2055,A1,retrofit,gas,0.00000000000
1883,"('all-year', 'all-week', 'evening')",R1,2055,gassupply3,2055,A1,retrofit,gas,0.00000000000
1884,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2060,A1,newcapa,residential,0.00000000000
1885,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2060,A1,newcapa,residential,0.00000000000
1886,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2060,A1,newcapa,residential,0.00000000000
1887,"('all-year', 'all-week', 'night')",R1,2050,gasboiler,2060,A1,newcapa,residential,0.00000000000
1888,"('all-year', 'all-week', 'night')",R1,2050,heatpump,2060,A1,newcapa,residential,0.00000000000
1889,"('all-year', 'all-week', 'night')",R1,2055,gasboiler,2060,A1,newcapa,residential,0.00000000000
1890,"('all-year', 'all-week', 'night')",R1,2055,heatpump,2060,A1,newcapa,residential,0.00000000000
1891,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2060,A1,newcapa,residential,0.00000000000
1892,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2060,A1,newcapa,residential,0.00000000000
1893,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2060,A1,newcapa,residential,0.00000000000
1894,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2060,A1,newcapa,residential,0.00000000000
1895,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2060,A1,newcapa,residential,0.00000000000
1896,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2060,A1,newcapa,residential,0.00000000000
1897,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2060,A1,newcapa,residential,0.00000000000
1898,"('all-year', 'all-week', 'morning')",R1,2050,gasboiler,2060,A1,newcapa,residential,0.00000000000
1899,"('all-year', 'all-week', 'morning')",R1,2050,heatpump,2060,A1,newcapa,residential,0.00000000000
1900,"('all-year', 'all-week', 'morning')",R1,2055,gasboiler,2060,A1,newcapa,residential,0.00000000000
1901,"('all-year', 'all-week', 'morning')",R1,2055,heatpump,2060,A1,newcapa,residential,0.00000000000
1902,"('all-year', 'all-week', 'morning')",R1,2040,gasboiler,2060,A1,newcapa,residential,0.00000000000
1903,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2060,A1,newcapa,residential,0.00000000000
1904,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2060,A1,newcapa,residential,0.00000000000
1905,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2060,A1,newcapa,residential,0.00000000000
1906,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2060,A1,newcapa,residential,0.00000000000
1907,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2060,A1,newcapa,residential,0.00000000000
1908,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2060,A1,newcapa,residential,0.00000000000
1909,"('all-year', 'all-week', 'afternoon')",R1,2050,gasboiler,2060,A1,newcapa,residential,0.00000000000
1910,"('all-year', 'all-week', 'afternoon')",R1,2050,heatpump,2060,A1,newcapa,residential,0.00000000000
1911,"('all-year', 'all-week', 'afternoon')",R1,2055,gasboiler,2060,A1,newcapa,residential,0.00000000000
1912,"('all-year', 'all-week', 'afternoon')",R1,2055,heatpump,2060,A1,newcapa,residential,0.00000000000
1913,"('all-year', 'all-week', 'afternoon')",R1,2040,gasboiler,2060,A1,newcapa,residential,0.00000000000
1914,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2060,A1,newcapa,residential,0.00000000000
1915,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2060,A1,newcapa,residential,0.00000000000
1916,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2060,A1,newcapa,residential,0.00000000000
1917,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2060,A1,newcapa,residential,0.00000000000
1918,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2060,A1,newcapa,residential,0.00000000000
1919,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2060,A1,newcapa,residential,0.00000000000
1920,"('all-year', 'all-week', 'early-peak')",R1,2050,gasboiler,2060,A1,newcapa,residential,0.00000000000
1921,"('all-year', 'all-week', 'early-peak')",R1,2050,heatpump,2060,A1,newcapa,residential,0.00000000000
1922,"('all-year', 'all-week', 'early-peak')",R1,2055,gasboiler,2060,A1,newcapa,residential,0.00000000000
1923,"('all-year', 'all-week', 'early-peak')",R1,2055,heatpump,2060,A1,newcapa,residential,0.00000000000
1924,"('all-year', 'all-week', 'early-peak')",R1,2040,gasboiler,2060,A1,newcapa,residential,0.00000000000
1925,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2060,A1,newcapa,residential,0.00000000000
1926,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2060,A1,newcapa,residential,0.00000000000
1927,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2060,A1,newcapa,residential,0.00000000000
1928,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2060,A1,newcapa,residential,0.00000000000
1929,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2060,A1,newcapa,residential,0.00000000000
1930,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2060,A1,newcapa,residential,0.00000000000
1931,"('all-year', 'all-week', 'late-peak')",R1,2050,gasboiler,2060,A1,newcapa,residential,0.00000000000
1932,"('all-year', 'all-week', 'late-peak')",R1,2050,heatpump,2060,A1,newcapa,residential,0.00000000000
1933,"('all-year', 'all-week', 'late-peak')",R1,2055,gasboiler,2060,A1,newcapa,residential,0.00000000000
1934,"('all-year', 'all-week', 'late-peak')",R1,2055,heatpump,2060,A1,newcapa,residential,0.00000000000
1935,"('all-year', 'all-week', 'late-peak')",R1,2040,gasboiler,2060,A1,newcapa,residential,0.00000000000
1936,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2060,A1,newcapa,residential,0.00000000000
1937,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2060,A1,newcapa,residential,0.00000000000
1938,"('all-year', 'all-week', 'late-peak')",R1,2035,heatpump,2060,A1,newcapa,residential,0.00000000000
1939,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2060,A1,newcapa,residential,0.00000000000
1940,"('all-year', 'all-week', 'evening')",R1,2045,gasboiler,2060,A1,newcapa,residential,0.00000000000
1941,"('all-year', 'all-week', 'evening')",R1,2045,heatpump,2060,A1,newcapa,residential,0.00000000000
1942,"('all-year', 'all-week', 'evening')",R1,2050,gasboiler,2060,A1,newcapa,residential,0.00000000000
1943,"('all-year', 'all-week', 'evening')",R1,2050,heatpump,2060,A1,newcapa,residential,0.00000000000
1944,"('all-year', 'all-week', 'evening')",R1,2055,gasboiler,2060,A1,newcapa,residential,0.00000000000
1945,"('all-year', 'all-week', 'evening')",R1,2055,heatpump,2060,A1,newcapa,residential,0.00000000000
1946,"('all-year', 'all-week', 'evening')",R1,2040,gasboiler,2060,A1,newcapa,residential,0.00000000000
1947,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2060,A1,newcapa,residential,0.00000000000
1948,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2060,A1,newcapa,residential,0.00000000000
1949,"('all-year', 'all-week', 'evening')",R1,2035,heatpump,2060,A1,newcapa,residential,0.00000000000
1950,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000004330
1951,"('all-year', 'all-week', 'night')",R1,2050,gasboiler,2060,A1,retrofit,residential,0.01549432649
1952,"('all-year', 'all-week', 'night')",R1,2050,heatpump,2060,A1,retrofit,residential,0.00000000000
1953,"('all-year', 'all-week', 'night')",R1,2055,gasboiler,2060,A1,retrofit,residential,0.00779906686
1954,"('all-year', 'all-week', 'night')",R1,2055,heatpump,2060,A1,retrofit,residential,0.00000000000
1955,"('all-year', 'all-week', 'night')",R1,2060,gasboiler,2060,A1,retrofit,residential,0.00000000000
1956,"('all-year', 'all-week', 'night')",R1,2060,heatpump,2060,A1,retrofit,residential,0.00000000000
1957,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000006495
1958,"('all-year', 'all-week', 'morning')",R1,2050,gasboiler,2060,A1,retrofit,residential,0.02324148974
1959,"('all-year', 'all-week', 'morning')",R1,2050,heatpump,2060,A1,retrofit,residential,0.00000000000
1960,"('all-year', 'all-week', 'morning')",R1,2055,gasboiler,2060,A1,retrofit,residential,0.01169860028
1961,"('all-year', 'all-week', 'morning')",R1,2055,heatpump,2060,A1,retrofit,residential,0.00000000000
1962,"('all-year', 'all-week', 'morning')",R1,2060,gasboiler,2060,A1,retrofit,residential,0.00000000000
1963,"('all-year', 'all-week', 'morning')",R1,2060,heatpump,2060,A1,retrofit,residential,0.00000000000
1964,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000004330
1965,"('all-year', 'all-week', 'afternoon')",R1,2050,gasboiler,2060,A1,retrofit,residential,0.01549432649
1966,"('all-year', 'all-week', 'afternoon')",R1,2050,heatpump,2060,A1,retrofit,residential,0.00000000000
1967,"('all-year', 'all-week', 'afternoon')",R1,2055,gasboiler,2060,A1,retrofit,residential,0.00779906686
1968,"('all-year', 'all-week', 'afternoon')",R1,2055,heatpump,2060,A1,retrofit,residential,0.00000000000
1969,"('all-year', 'all-week', 'afternoon')",R1,2060,gasboiler,2060,A1,retrofit,residential,0.00000000000
1970,"('all-year', 'all-week', 'afternoon')",R1,2060,heatpump,2060,A1,retrofit,residential,0.00000000000
1971,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000006495
1972,"('all-year', 'all-week', 'early-peak')",R1,2050,gasboiler,2060,A1,retrofit,residential,0.02324148974
1973,"('all-year', 'all-week', 'early-peak')",R1,2050,heatpump,2060,A1,retrofit,residential,0.00000000000
1974,"('all-year', 'all-week', 'early-peak')",R1,2055,gasboiler,2060,A1,retrofit,residential,0.01169860028
1975,"('all-year', 'all-week', 'early-peak')",R1,2055,heatpump,2060,A1,retrofit,residential,0.00000000000
1976,"('all-year', 'all-week', 'early-peak')",R1,2060,gasboiler,2060,A1,retrofit,residential,0.00000000000
1977,"('all-year', 'all-week', 'early-peak')",R1,2060,heatpump,2060,A1,retrofit,residential,0.00000000000
1978,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000012991
1979,"('all-year', 'all-week', 'late-peak')",R1,2050,gasboiler,2060,A1,retrofit,residential,0.04648297947
1980,"('all-year', 'all-week', 'late-peak')",R1,2050,heatpump,2060,A1,retrofit,residential,0.00000000000
1981,"('all-year', 'all-week', 'late-peak')",R1,2055,gasboiler,2060,A1,retrofit,residential,0.02339720057
1982,"('all-year', 'all-week', 'late-peak')",R1,2055,heatpump,2060,A1,retrofit,residential,0.00000000000
1983,"('all-year', 'all-week', 'late-peak')",R1,2060,gasboiler,2060,A1,retrofit,residential,0.00000000000
1984,"('all-year', 'all-week', 'late-peak')",R1,2060,heatpump,2060,A1,retrofit,residential,0.00000000000
1985,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2060,A1,retrofit,residential,0.00000008661
1986,"('all-year', 'all-week', 'evening')",R1,2050,gasboiler,2060,A1,retrofit,residential,0.03098865298
1987,"('all-year', 'all-week', 'evening')",R1,2050,heatpump,2060,A1,retrofit,residential,0.00000000000
1988,"('all-year', 'all-week', 'evening')",R1,2055,gasboiler,2060,A1,retrofit,residential,0.01559813371
1989,"('all-year', 'all-week', 'evening')",R1,2055,heatpump,2060,A1,retrofit,residential,0.00000000000
1990,"('all-year', 'all-week', 'evening')",R1,2060,gasboiler,2060,A1,retrofit,residential,0.00000000000
1991,"('all-year', 'all-week', 'evening')",R1,2060,heatpump,2060,A1,retrofit,residential,0.00000000000
1992,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2060,A2,newcapa,residential,0.00000000000
1993,"('all-year', 'all-week', 'night')",R1,2045,gasboiler,2060,A2,newcapa,residential,0.00000000000
1994,"('all-year', 'all-week', 'night')",R1,2045,heatpump,2060,A2,newcapa,residential,0.00000000000
1995,"('all-year', 'all-week', 'night')",R1,2050,gasboiler,2060,A2,newcapa,residential,0.00000000000
1996,"('all-year', 'all-week', 'night')",R1,2050,heatpump,2060,A2,newcapa,residential,0.00000000000
1997,"('all-year', 'all-week', 'night')",R1,2055,gasboiler,2060,A2,newcapa,residential,0.00000000000
1998,"('all-year', 'all-week', 'night')",R1,2055,heatpump,2060,A2,newcapa,residential,0.00000000000
1999,"('all-year', 'all-week', 'night')",R1,2040,gasboiler,2060,A2,newcapa,residential,0.00000000000
2000,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2060,A2,newcapa,residential,0.00000000000
2001,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2060,A2,newcapa,residential,0.00000000000
2002,"('all-year', 'all-week', 'night')",R1,2035,heatpump,2060,A2,newcapa,residential,0.00000000000
2003,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2060,A2,newcapa,residential,0.00000000000
2004,"('all-year', 'all-week', 'morning')",R1,2045,gasboiler,2060,A2,newcapa,residential,0.00000000000
2005,"('all-year', 'all-week', 'morning')",R1,2045,heatpump,2060,A2,newcapa,residential,0.00000000000
2006,"('all-year', 'all-week', 'morning')",R1,2050,gasboiler,2060,A2,newcapa,residential,0.00000000000
2007,"('all-year', 'all-week', 'morning')",R1,2050,heatpump,2060,A2,newcapa,residential,0.00000000000
2008,"('all-year', 'all-week', 'morning')",R1,2055,gasboiler,2060,A2,newcapa,residential,0.00000000000
2009,"('all-year', 'all-week', 'morning')",R1,2055,heatpump,2060,A2,newcapa,residential,0.00000000000
2010,"('all-year', 'all-week', 'morning')",R1,2040,gasboiler,2060,A2,newcapa,residential,0.00000000000
2011,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2060,A2,newcapa,residential,0.00000000000
2012,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2060,A2,newcapa,residential,0.00000000000
2013,"('all-year', 'all-week', 'morning')",R1,2035,heatpump,2060,A2,newcapa,residential,0.00000000000
2014,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2060,A2,newcapa,residential,0.00000000000
2015,"('all-year', 'all-week', 'afternoon')",R1,2045,gasboiler,2060,A2,newcapa,residential,0.00000000000
2016,"('all-year', 'all-week', 'afternoon')",R1,2045,heatpump,2060,A2,newcapa,residential,0.00000000000
2017,"('all-year', 'all-week', 'afternoon')",R1,2050,gasboiler,2060,A2,newcapa,residential,0.00000000000
2018,"('all-year', 'all-week', 'afternoon')",R1,2050,heatpump,2060,A2,newcapa,residential,0.00000000000
2019,"('all-year', 'all-week', 'afternoon')",R1,2055,gasboiler,2060,A2,newcapa,residential,0.00000000000
2020,"('all-year', 'all-week', 'afternoon')",R1,2055,heatpump,2060,A2,newcapa,residential,0.00000000000
2021,"('all-year', 'all-week', 'afternoon')",R1,2040,gasboiler,2060,A2,newcapa,residential,0.00000000000
2022,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2060,A2,newcapa,residential,0.00000000000
2023,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2060,A2,newcapa,residential,0.00000000000
2024,"('all-year', 'all-week', 'afternoon')",R1,2035,heatpump,2060,A2,newcapa,residential,0.00000000000
2025,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2060,A2,newcapa,residential,0.00000000000
2026,"('all-year', 'all-week', 'early-peak')",R1,2045,gasboiler,2060,A2,newcapa,residential,0.00000000000
2027,"('all-year', 'all-week', 'early-peak')",R1,2045,heatpump,2060,A2,newcapa,residential,0.00000000000
2028,"('all-year', 'all-week', 'early-peak')",R1,2050,gasboiler,2060,A2,newcapa,residential,0.00000000000
2029,"('all-year', 'all-week', 'early-peak')",R1,2050,heatpump,2060,A2,newcapa,residential,0.00000000000
2030,"('all-year', 'all-week', 'early-peak')",R1,2055,gasboiler,2060,A2,newcapa,residential,0.00000000000
2031,"('all-year', 'all-week', 'early-peak')",R1,2055,heatpump,2060,A2,newcapa,residential,0.00000000000
2032,"('all-year', 'all-week', 'early-peak')",R1,2040,gasboiler,2060,A2,newcapa,residential,0.00000000000
2033,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2060,A2,newcapa,residential,0.00000000000
2034,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2060,A2,newcapa,residential,0.00000000000
2035,"('all-year', 'all-week', 'early-peak')",R1,2035,heatpump,2060,A2,newcapa,residential,0.00000000000
2036,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2060,A2,newcapa,residential,0.00000000000
2037,"('all-year', 'all-week', 'late-peak')",R1,2045,gasboiler,2060,A2,newcapa,residential,0.00000000000
2038,"('all-year', 'all-week', 'late-peak')",R1,2045,heatpump,2060,A2,newcapa,residential,0.00000000000
2039,"('all-year', 'all-week', 'late-peak')",R1,2050,gasboiler,2060,A2,newcapa,residential,0.00000000000
