,timeslice,region,technology,year,agent,category,sector,LCOE
553,"('all-year', 'all-week', 'night')",R1,heatpump,2060,A3,retrofit,residential,17.26255069948
554,"('all-year', 'all-week', 'morning')",R1,gasboiler,2060,A3,retrofit,residential,15.19028244157
555,"('all-year', 'all-week', 'morning')",R1,heatpump,2060,A3,retrofit,residential,17.38819115615
556,"('all-year', 'all-week', 'afternoon')",R1,gasboiler,2060,A3,retrofit,residential,14.05670587403
557,"('all-year', 'all-week', 'afternoon')",R1,heatpump,2060,A3,retrofit,residential,17.26255069948
558,"('all-year', 'all-week', 'early-peak')",R1,gasboiler,2060,A3,retrofit,residential,15.19028244157
559,"('all-year', 'all-week', 'early-peak')",R1,heatpump,2060,A3,retrofit,residential,17.38819115615
560,"('all-year', 'all-week', 'late-peak')",R1,gasboiler,2060,A3,retrofit,residential,21.27400233106
561,"('all-year', 'all-week', 'late-peak')",R1,heatpump,2060,A3,retrofit,residential,18.06664961746
562,"('all-year', 'all-week', 'evening')",R1,gasboiler,2060,A3,retrofit,residential,16.77102404026
563,"('all-year', 'all-week', 'evening')",R1,heatpump,2060,A3,retrofit,residential,17.56408779415
564,"('all-year', 'all-week', 'night')",R1,gasCCGT,2060,A1,retrofit,power,24.47117113586
565,"('all-year', 'all-week', 'night')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
566,"('all-year', 'all-week', 'morning')",R1,gasCCGT,2060,A1,retrofit,power,26.10313050464
567,"('all-year', 'all-week', 'morning')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
568,"('all-year', 'all-week', 'afternoon')",R1,gasCCGT,2060,A1,retrofit,power,24.47117113586
569,"('all-year', 'all-week', 'afternoon')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
570,"('all-year', 'all-week', 'early-peak')",R1,gasCCGT,2060,A1,retrofit,power,26.10313050464
571,"('all-year', 'all-week', 'early-peak')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
572,"('all-year', 'all-week', 'late-peak')",R1,gasCCGT,2060,A1,retrofit,power,34.86158931107
573,"('all-year', 'all-week', 'late-peak')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
574,"('all-year', 'all-week', 'evening')",R1,gasCCGT,2060,A1,retrofit,power,28.37885332344
575,"('all-year', 'all-week', 'evening')",R1,windturbine,2060,A1,retrofit,power,21.40572936318
576,"('all-year', 'all-week', 'night')",R1,gassupply1,2060,A1,retrofit,gas,74.67758375274
577,"('all-year', 'all-week', 'night')",R1,gassupply2,2060,A1,retrofit,gas,133.66233921577
578,"('all-year', 'all-week', 'night')",R1,gassupply3,2060,A1,retrofit,gas,192.64709465750
579,"('all-year', 'all-week', 'morning')",R1,gassupply1,2060,A1,retrofit,gas,74.67758375274
580,"('all-year', 'all-week', 'morning')",R1,gassupply2,2060,A1,retrofit,gas,133.66233921577
581,"('all-year', 'all-week', 'morning')",R1,gassupply3,2060,A1,retrofit,gas,192.64709465750
582,"('all-year', 'all-week', 'afternoon')",R1,gassupply1,2060,A1,retrofit,gas,74.67758375274
583,"('all-year', 'all-week', 'afternoon')",R1,gassupply2,2060,A1,retrofit,gas,133.66233921577
584,"('all-year', 'all-week', 'afternoon')",R1,gassupply3,2060,A1,retrofit,gas,192.64709465750
585,"('all-year', 'all-week', 'early-peak')",R1,gassupply1,2060,A1,retrofit,gas,74.67758375274
586,"('all-year', 'all-week', 'early-peak')",R1,gassupply2,2060,A1,retrofit,gas,133.66233921577
587,"('all-year', 'all-week', 'early-peak')",R1,gassupply3,2060,A1,retrofit,gas,192.64709465750
588,"('all-year', 'all-week', 'late-peak')",R1,gassupply1,2060,A1,retrofit,gas,74.67758375274
589,"('all-year', 'all-week', 'late-peak')",R1,gassupply2,2060,A1,retrofit,gas,133.66233921577
590,"('all-year', 'all-week', 'late-peak')",R1,gassupply3,2060,A1,retrofit,gas,192.64709465750
591,"('all-year', 'all-week', 'evening')",R1,gassupply1,2060,A1,retrofit,gas,74.67758375274
592,"('all-year', 'all-week', 'evening')",R1,gassupply2,2060,A1,retrofit,gas,133.66233921577
593,"('all-year', 'all-week', 'evening')",R1,gassupply3,2060,A1,retrofit,gas,192.64709465750
